Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-16-1056-01B-01D-0517-01	1	17591679	17655668	30	-0.748438
TCGA-16-1056-01B-01D-0517-01	1	17656256	17699463	38	0.000000
TCGA-16-1056-01B-01D-0517-01	1	17703861	17878619	96	-0.630024
TCGA-16-1056-01B-01D-0517-01	1	17881423	17984449	47	0.000000
TCGA-16-1056-01B-01D-0517-01	1	17984756	18188901	133	-0.631044
TCGA-16-1056-01B-01D-0517-01	1	18189508	18218493	20	0.000000
TCGA-16-1056-01B-01D-0517-01	1	18220515	18222125	5	-0.539285
TCGA-16-1056-01B-01D-0517-01	1	18226672	18246279	20	3.647684
TCGA-16-1056-01B-01D-0517-01	1	18248876	18314621	72	-0.748377
TCGA-16-1056-01B-01D-0517-01	1	18317078	18377934	76	0.000000
TCGA-16-1056-01B-01D-0517-01	1	18379154	18601910	187	-0.728880
TCGA-16-1056-01B-01D-0517-01	1	18605604	18630106	17	-0.190865
TCGA-16-1056-01B-01D-0517-01	1	18630150	18651073	21	0.106164
TCGA-16-1056-01B-01D-0517-01	1	18654307	18658537	9	0.456876
TCGA-16-1056-01B-01D-0517-01	1	18661199	18669907	10	-0.209329
TCGA-16-1056-01B-01D-0517-01	1	18672021	18746784	65	-0.670669
TCGA-16-1056-01B-01D-0517-01	1	18750550	18781288	29	3.647684
TCGA-16-1056-01B-01D-0517-01	1	18785466	18797703	17	-0.714081
TCGA-16-1056-01B-01D-0517-01	1	18800247	18823573	21	0.000000
TCGA-16-1056-01B-01D-0517-01	1	18824363	18839808	15	-0.689062
TCGA-16-1056-01B-01D-0517-01	1	18841636	18936059	58	3.647684
TCGA-16-1056-01B-01D-0517-01	1	18940727	18977337	21	0.000000
TCGA-16-1056-01B-01D-0517-01	1	18980399	18985412	5	-0.685712
TCGA-16-1056-01B-01D-0517-01	1	18987847	19041598	40	0.000000
TCGA-16-1056-01B-01D-0517-01	1	19044317	19315954	178	3.647684
TCGA-16-1056-01B-01D-0517-01	1	19321462	19362335	29	0.000000
TCGA-16-1056-01B-01D-0517-01	1	19365193	19551681	114	-0.671349
TCGA-16-1056-01B-01D-0517-01	1	19553116	19650613	40	0.000000
TCGA-16-1056-01B-01D-0517-01	1	19651405	19744080	76	-0.727117
TCGA-16-1056-01B-01D-0517-01	1	19746599	19858271	87	3.647684
TCGA-16-1056-01B-01D-0517-01	1	19860697	20092625	158	-0.636783
TCGA-16-1056-01B-01D-0517-01	1	20092944	20211792	91	0.000000
TCGA-16-1056-01B-01D-0517-01	1	20213914	20338101	79	-0.625927
TCGA-16-1056-01B-01D-0517-01	1	20345689	20407501	38	0.000000
TCGA-16-1056-01B-01D-0517-01	1	20409374	20416794	8	-0.759313
TCGA-16-1056-01B-01D-0517-01	1	20416878	20438311	13	0.000000
TCGA-16-1056-01B-01D-0517-01	1	20441633	20594009	113	-0.619916
TCGA-16-1056-01B-01D-0517-01	1	20598351	20615768	13	0.000000
TCGA-16-1056-01B-01D-0517-01	1	20621764	20843023	137	-0.599402
TCGA-16-1056-01B-01D-0517-01	1	20844245	20866735	19	3.513630
TCGA-16-1056-01B-01D-0517-01	1	20867950	20955183	62	-0.682653
TCGA-16-1056-01B-01D-0517-01	1	20956399	21002866	39	0.000000
TCGA-16-1056-01B-01D-0517-01	1	21004472	21136360	76	-0.668842
TCGA-16-1056-01B-01D-0517-01	1	21139473	21219328	41	0.000000
TCGA-16-1056-01B-01D-0517-01	1	21219728	21347067	62	-0.549855
TCGA-16-1056-01B-01D-0517-01	1	21355220	21685396	143	0.000000
TCGA-16-1056-01B-01D-0517-01	1	21685445	21857248	49	-0.568591
TCGA-16-1056-01B-01D-0517-01	1	21860796	21899302	29	0.000000
TCGA-16-1056-01B-01D-0517-01	1	21899491	21938785	22	-0.599554
TCGA-16-1056-01B-01D-0517-01	1	21942957	21966129	21	0.000000
TCGA-16-1056-01B-01D-0517-01	1	21967346	21974834	6	-0.546617
TCGA-16-1056-01B-01D-0517-01	1	21980963	22021862	35	0.000000
TCGA-16-1056-01B-01D-0517-01	1	22027263	22198190	77	-0.605851
TCGA-16-1056-01B-01D-0517-01	1	22201796	22256535	42	3.647684
TCGA-16-1056-01B-01D-0517-01	1	22265293	22270975	6	-0.179418
TCGA-16-1056-01B-01D-0517-01	1	22273833	22297426	12	3.647684
TCGA-16-1056-01B-01D-0517-01	1	22435723	22485871	29	0.000000
TCGA-16-1056-01B-01D-0517-01	1	22487500	22520751	15	-0.688704
TCGA-16-1056-01B-01D-0517-01	1	22523727	22538684	19	0.000000
TCGA-16-1056-01B-01D-0517-01	1	22543476	22711378	113	-0.651324
TCGA-16-1056-01B-01D-0517-01	1	22714972	22770507	29	0.000000
TCGA-16-1056-01B-01D-0517-01	1	22773173	22811807	18	-0.619061
TCGA-16-1056-01B-01D-0517-01	1	22814289	22820696	6	3.647684
TCGA-16-1056-01B-01D-0517-01	1	22821968	23009481	107	-0.148878
TCGA-16-1056-01B-01D-0517-01	1	23011971	23143778	94	-0.706661
TCGA-16-1056-01B-01D-0517-01	1	23144601	23151876	10	0.000000
TCGA-16-1056-01B-01D-0517-01	1	23152988	23162808	11	-0.692057
TCGA-16-1056-01B-01D-0517-01	1	23163200	23185449	26	3.647684
TCGA-16-1056-01B-01D-0517-01	1	23186915	23540428	205	-0.605543
TCGA-16-1056-01B-01D-0517-01	1	23540543	23590651	27	0.000000
TCGA-16-1056-01B-01D-0517-01	1	23603890	23845193	156	-0.624990
TCGA-16-1056-01B-01D-0517-01	1	23845288	23999791	72	0.000000
TCGA-16-1056-01B-01D-0517-01	1	24003383	24528615	187	-0.587780
TCGA-16-1056-01B-01D-0517-01	1	24530762	24578234	38	-0.232233
TCGA-16-1056-01B-01D-0517-01	1	24580993	24601573	16	3.647684
TCGA-16-1056-01B-01D-0517-01	1	24602626	24849437	165	-0.669997
TCGA-16-1056-01B-01D-0517-01	1	24855177	24877458	15	0.000000
TCGA-16-1056-01B-01D-0517-01	1	24904075	25149682	133	-0.712386
TCGA-16-1056-01B-01D-0517-01	1	25164619	25497792	199	3.609302
TCGA-16-1056-01B-01D-0517-01	1	25502260	41913917	8138	0.000000
TCGA-16-1056-01B-01D-0517-01	1	41915883	41935485	13	0.723627
TCGA-16-1056-01B-01D-0517-01	1	41936438	117236766	45495	0.000000
TCGA-16-1056-01B-01D-0517-01	1	117243365	117314733	67	0.713835
TCGA-16-1056-01B-01D-0517-01	1	117319266	120391143	1819	0.000000
TCGA-16-1056-01B-01D-0517-01	1	120391847	120476662	52	0.744393
TCGA-16-1056-01B-01D-0517-01	1	120479885	150663471	288	0.000000
TCGA-16-1056-01B-01D-0517-01	1	150663480	150712027	27	0.467508
TCGA-16-1056-01B-01D-0517-01	1	150713461	153559797	1460	0.000000
TCGA-16-1056-01B-01D-0517-01	1	153560131	153659108	46	0.712495
TCGA-16-1056-01B-01D-0517-01	1	153659732	179887125	16620	0.000000
TCGA-16-1056-01B-01D-0517-01	1	179891565	179920236	27	0.609437
TCGA-16-1056-01B-01D-0517-01	1	179923456	234625750	34661	0.000000
TCGA-16-1056-01B-01D-0517-01	1	234627055	234856390	140	0.620213
TCGA-16-1056-01B-01D-0517-01	1	234858061	247812431	8072	0.000000
TCGA-16-1056-01B-01D-0517-01	2	484222	26042515	15999	0.000000
TCGA-16-1056-01B-01D-0517-01	2	26049972	26129330	40	0.619225
TCGA-16-1056-01B-01D-0517-01	2	26150589	242476062	115189	0.000000
TCGA-16-1056-01B-01D-0517-01	3	2212571	9960293	4432	0.000000
TCGA-16-1056-01B-01D-0517-01	3	9960578	10525646	292	0.732840
TCGA-16-1056-01B-01D-0517-01	3	10526438	48301074	22320	0.000000
TCGA-16-1056-01B-01D-0517-01	3	48310795	48911766	228	0.599281
TCGA-16-1056-01B-01D-0517-01	3	48915324	197538677	79037	0.000000
TCGA-16-1056-01B-01D-0517-01	4	1053934	1297569	133	0.000000
TCGA-16-1056-01B-01D-0517-01	4	1511831	1983556	164	0.696471
TCGA-16-1056-01B-01D-0517-01	4	1991610	8136755	3705	0.000000
TCGA-16-1056-01B-01D-0517-01	4	8142150	8321994	74	0.688854
TCGA-16-1056-01B-01D-0517-01	4	8324145	151734740	78867	0.000000
TCGA-16-1056-01B-01D-0517-01	4	151735867	151916096	103	3.656854
TCGA-16-1056-01B-01D-0517-01	4	152025839	152396606	165	-0.704806
TCGA-16-1056-01B-01D-0517-01	4	152399324	188763651	19484	0.000000
TCGA-16-1056-01B-01D-0517-01	5	914233	180360469	100453	0.000000
TCGA-16-1056-01B-01D-0517-01	6	1014281	170903919	96416	0.000000
TCGA-16-1056-01B-01D-0517-01	7	708774	158385118	81259	0.000000
TCGA-16-1056-01B-01D-0517-01	8	617667	6825412	3100	-0.755043
TCGA-16-1056-01B-01D-0517-01	8	8256586	9973304	1097	0.000000
TCGA-16-1056-01B-01D-0517-01	8	10377484	11649069	865	-0.744003
TCGA-16-1056-01B-01D-0517-01	8	12562455	13663788	736	0.000000
TCGA-16-1056-01B-01D-0517-01	8	13665181	39651922	16862	-0.734137
TCGA-16-1056-01B-01D-0517-01	8	39653983	145232496	58843	0.000000
TCGA-16-1056-01B-01D-0517-01	9	789932	21948915	13437	0.000000
TCGA-16-1056-01B-01D-0517-01	9	21949761	22024351	67	-0.527456
TCGA-16-1056-01B-01D-0517-01	9	22027004	134014318	51165	0.000000
TCGA-16-1056-01B-01D-0517-01	9	134014475	134533395	308	0.622593
TCGA-16-1056-01B-01D-0517-01	9	134533832	140938752	2911	0.000000
TCGA-16-1056-01B-01D-0517-01	10	415240	12579604	8449	0.000000
TCGA-16-1056-01B-01D-0517-01	10	12580412	12583253	11	-0.521480
TCGA-16-1056-01B-01D-0517-01	10	12583312	134917297	72205	0.000000
TCGA-16-1056-01B-01D-0517-01	10	134921135	135225087	92	-0.104015
TCGA-16-1056-01B-01D-0517-01	11	456120	9648792	4852	0.000000
TCGA-16-1056-01B-01D-0517-01	11	9651675	9724726	38	0.591356
TCGA-16-1056-01B-01D-0517-01	11	9730141	33941747	16367	0.000000
TCGA-16-1056-01B-01D-0517-01	11	33942862	34062951	77	0.614414
TCGA-16-1056-01B-01D-0517-01	11	34063071	72894273	16815	0.000000
TCGA-16-1056-01B-01D-0517-01	11	72895198	73014855	82	0.683324
TCGA-16-1056-01B-01D-0517-01	11	73021084	134140152	38972	0.000000
TCGA-16-1056-01B-01D-0517-01	12	889902	42625134	21655	0.000000
TCGA-16-1056-01B-01D-0517-01	12	42630417	43045013	230	0.255270
TCGA-16-1056-01B-01D-0517-01	12	43046526	43063884	16	-0.790890
TCGA-16-1056-01B-01D-0517-01	12	43065867	43209142	107	0.279789
TCGA-16-1056-01B-01D-0517-01	12	43209302	43926113	109	-0.184034
TCGA-16-1056-01B-01D-0517-01	12	44020989	53157526	4972	-0.698540
TCGA-16-1056-01B-01D-0517-01	12	53157774	53205757	52	-0.569245
TCGA-16-1056-01B-01D-0517-01	12	53208321	53269692	31	3.656854
TCGA-16-1056-01B-01D-0517-01	12	53270724	53279922	15	-0.757034
TCGA-16-1056-01B-01D-0517-01	12	53280673	53537223	81	3.656854
TCGA-16-1056-01B-01D-0517-01	12	53540365	53589924	15	-0.267092
TCGA-16-1056-01B-01D-0517-01	12	53598045	53642256	43	-0.663685
TCGA-16-1056-01B-01D-0517-01	12	53643445	53671005	12	3.656854
TCGA-16-1056-01B-01D-0517-01	12	53671549	53968308	119	-0.696194
TCGA-16-1056-01B-01D-0517-01	12	53971815	53993950	6	3.656854
TCGA-16-1056-01B-01D-0517-01	12	53996041	54073597	47	-0.593298
TCGA-16-1056-01B-01D-0517-01	12	54077687	54118740	38	3.012833
TCGA-16-1056-01B-01D-0517-01	12	54122073	54134319	13	3.614375
TCGA-16-1056-01B-01D-0517-01	12	54139932	54221562	46	3.012833
TCGA-16-1056-01B-01D-0517-01	12	54222585	54228423	11	-0.746560
TCGA-16-1056-01B-01D-0517-01	12	54231027	54406948	108	-0.564203
TCGA-16-1056-01B-01D-0517-01	12	54414160	54477830	29	3.656854
TCGA-16-1056-01B-01D-0517-01	12	54478618	54541305	33	-0.705812
TCGA-16-1056-01B-01D-0517-01	12	54550887	54664919	51	3.656854
TCGA-16-1056-01B-01D-0517-01	12	54674795	54932403	88	-0.253545
TCGA-16-1056-01B-01D-0517-01	12	54932618	54947214	13	-0.708226
TCGA-16-1056-01B-01D-0517-01	12	54948783	54987545	28	3.514767
TCGA-16-1056-01B-01D-0517-01	12	54990463	55028202	30	-0.528028
TCGA-16-1056-01B-01D-0517-01	12	55033686	55147036	95	0.000000
TCGA-16-1056-01B-01D-0517-01	12	55153651	55192689	19	-0.506136
TCGA-16-1056-01B-01D-0517-01	12	55193956	55384308	123	-0.696060
TCGA-16-1056-01B-01D-0517-01	12	55385395	55395948	12	-0.506136
TCGA-16-1056-01B-01D-0517-01	12	55396339	55472565	58	0.000000
TCGA-16-1056-01B-01D-0517-01	12	55500501	55525832	25	-0.619208
TCGA-16-1056-01B-01D-0517-01	12	55526018	55586347	28	-0.161642
TCGA-16-1056-01B-01D-0517-01	12	55593565	55667526	48	-0.618873
TCGA-16-1056-01B-01D-0517-01	12	55670823	55781214	64	0.000000
TCGA-16-1056-01B-01D-0517-01	12	55789043	55844329	37	-0.568652
TCGA-16-1056-01B-01D-0517-01	12	55849881	55891377	28	0.000000
TCGA-16-1056-01B-01D-0517-01	12	55892143	55947891	34	-0.577979
TCGA-16-1056-01B-01D-0517-01	12	55960357	56107691	104	0.000000
TCGA-16-1056-01B-01D-0517-01	12	56107820	56157056	20	-0.517354
TCGA-16-1056-01B-01D-0517-01	12	56158068	56279550	36	0.000000
TCGA-16-1056-01B-01D-0517-01	12	56280892	56402426	40	-0.655741
TCGA-16-1056-01B-01D-0517-01	12	56404566	56454156	19	-0.310245
TCGA-16-1056-01B-01D-0517-01	12	56464435	56504561	50	0.000000
TCGA-16-1056-01B-01D-0517-01	12	56507768	56670187	85	-0.631521
TCGA-16-1056-01B-01D-0517-01	12	56680636	56746422	30	0.000000
TCGA-16-1056-01B-01D-0517-01	12	56755120	56817525	30	-0.233499
TCGA-16-1056-01B-01D-0517-01	12	56822641	56861092	34	-0.539285
TCGA-16-1056-01B-01D-0517-01	12	56863770	56865681	6	2.680946
TCGA-16-1056-01B-01D-0517-01	12	56871007	56881352	7	0.000000
TCGA-16-1056-01B-01D-0517-01	12	56885825	56913597	10	-0.409046
TCGA-16-1056-01B-01D-0517-01	12	56917614	56938383	9	-0.764716
TCGA-16-1056-01B-01D-0517-01	12	56938482	56991150	24	0.000000
TCGA-16-1056-01B-01D-0517-01	12	56991800	57010470	13	-0.610802
TCGA-16-1056-01B-01D-0517-01	12	57038398	57100053	17	0.000000
TCGA-16-1056-01B-01D-0517-01	12	57101638	57181262	40	-0.590571
TCGA-16-1056-01B-01D-0517-01	12	57193441	57208933	13	3.656854
TCGA-16-1056-01B-01D-0517-01	12	57218257	57271339	26	-0.668050
TCGA-16-1056-01B-01D-0517-01	12	57274084	57314701	31	0.000000
TCGA-16-1056-01B-01D-0517-01	12	57317393	57517344	107	-0.677707
TCGA-16-1056-01B-01D-0517-01	12	57518665	57993490	192	3.566106
TCGA-16-1056-01B-01D-0517-01	12	57999135	58000132	5	-0.741792
TCGA-16-1056-01B-01D-0517-01	12	58007233	58267987	113	3.656854
TCGA-16-1056-01B-01D-0517-01	12	58268656	58425816	86	-0.684309
TCGA-16-1056-01B-01D-0517-01	12	58431410	58492111	50	3.656854
TCGA-16-1056-01B-01D-0517-01	12	58492505	58501996	7	-0.641818
TCGA-16-1056-01B-01D-0517-01	12	58514112	58555360	36	0.000000
TCGA-16-1056-01B-01D-0517-01	12	58556443	58588489	29	-0.706847
TCGA-16-1056-01B-01D-0517-01	12	58593007	58665217	41	0.000000
TCGA-16-1056-01B-01D-0517-01	12	58672150	58677420	9	-0.736079
TCGA-16-1056-01B-01D-0517-01	12	58682665	58705233	10	0.000000
TCGA-16-1056-01B-01D-0517-01	12	58708620	58736369	34	-0.708353
TCGA-16-1056-01B-01D-0517-01	12	58736436	58759424	32	0.000000
TCGA-16-1056-01B-01D-0517-01	12	58762902	58900521	121	-0.679411
TCGA-16-1056-01B-01D-0517-01	12	58903080	58942684	26	-0.102111
TCGA-16-1056-01B-01D-0517-01	12	58944933	58966670	28	-0.663267
TCGA-16-1056-01B-01D-0517-01	12	58969236	59003482	27	-0.102111
TCGA-16-1056-01B-01D-0517-01	12	59004507	59052542	34	-0.677753
TCGA-16-1056-01B-01D-0517-01	12	59056417	59110009	29	3.656854
TCGA-16-1056-01B-01D-0517-01	12	59112961	59145479	36	-0.698019
TCGA-16-1056-01B-01D-0517-01	12	59146036	59174529	23	3.656854
TCGA-16-1056-01B-01D-0517-01	12	59178695	59196859	9	-0.430158
TCGA-16-1056-01B-01D-0517-01	12	59199577	59221974	12	3.656854
TCGA-16-1056-01B-01D-0517-01	12	59221980	59222833	16	1.883076
TCGA-16-1056-01B-01D-0517-01	12	59227169	59304628	71	3.656854
TCGA-16-1056-01B-01D-0517-01	12	59309737	59318487	9	-0.895843
TCGA-16-1056-01B-01D-0517-01	12	59326664	59415017	64	0.000000
TCGA-16-1056-01B-01D-0517-01	12	59415687	59449978	40	-0.549418
TCGA-16-1056-01B-01D-0517-01	12	59450839	59490632	30	0.000000
TCGA-16-1056-01B-01D-0517-01	12	59492214	59508018	8	-0.627180
TCGA-16-1056-01B-01D-0517-01	12	59519067	59534132	12	0.000000
TCGA-16-1056-01B-01D-0517-01	12	59536465	59746074	122	-0.745725
TCGA-16-1056-01B-01D-0517-01	12	59746462	59752483	7	3.656854
TCGA-16-1056-01B-01D-0517-01	12	59755460	59757904	6	-0.733655
TCGA-16-1056-01B-01D-0517-01	12	59761068	60044863	143	0.000000
TCGA-16-1056-01B-01D-0517-01	12	60046797	60551506	324	-0.647721
TCGA-16-1056-01B-01D-0517-01	12	60553350	60591563	28	3.656854
TCGA-16-1056-01B-01D-0517-01	12	60595207	60846219	147	-0.676126
TCGA-16-1056-01B-01D-0517-01	12	60853908	60880661	11	-0.233705
TCGA-16-1056-01B-01D-0517-01	12	60883626	61029926	76	0.000000
TCGA-16-1056-01B-01D-0517-01	12	61034986	61078451	27	-0.197726
TCGA-16-1056-01B-01D-0517-01	12	61079478	61111659	16	-0.718188
TCGA-16-1056-01B-01D-0517-01	12	61112640	61119982	5	0.000000
TCGA-16-1056-01B-01D-0517-01	12	61123850	61195570	36	-0.720313
TCGA-16-1056-01B-01D-0517-01	12	61197353	61286282	49	3.656854
TCGA-16-1056-01B-01D-0517-01	12	61290181	61543784	136	-0.694766
TCGA-16-1056-01B-01D-0517-01	12	61546256	61693491	74	0.000000
TCGA-16-1056-01B-01D-0517-01	12	61694636	61862737	115	-0.603215
TCGA-16-1056-01B-01D-0517-01	12	61870071	61896473	20	3.656854
TCGA-16-1056-01B-01D-0517-01	12	61897145	62192773	167	-0.740702
TCGA-16-1056-01B-01D-0517-01	12	62196897	62302525	75	-0.230510
TCGA-16-1056-01B-01D-0517-01	12	62306419	62464173	106	3.656854
TCGA-16-1056-01B-01D-0517-01	12	62464334	62468397	5	-0.703133
TCGA-16-1056-01B-01D-0517-01	12	62469424	62485243	13	0.000000
TCGA-16-1056-01B-01D-0517-01	12	62491064	62538090	31	-0.667252
TCGA-16-1056-01B-01D-0517-01	12	62538148	62683387	89	-0.126608
TCGA-16-1056-01B-01D-0517-01	12	62690058	62856779	73	-0.693810
TCGA-16-1056-01B-01D-0517-01	12	62857394	62895428	22	0.000000
TCGA-16-1056-01B-01D-0517-01	12	62899371	63125469	139	-0.676569
TCGA-16-1056-01B-01D-0517-01	12	63126073	63142785	22	3.656854
TCGA-16-1056-01B-01D-0517-01	12	63144442	63474109	294	-0.689304
TCGA-16-1056-01B-01D-0517-01	12	63474610	63490748	19	3.656854
TCGA-16-1056-01B-01D-0517-01	12	63495683	63508889	19	-0.913683
TCGA-16-1056-01B-01D-0517-01	12	63513774	63532305	13	3.416271
TCGA-16-1056-01B-01D-0517-01	12	63537412	63548056	15	-0.633443
TCGA-16-1056-01B-01D-0517-01	12	63549593	63582333	12	1.272289
TCGA-16-1056-01B-01D-0517-01	12	63589421	63753418	117	-0.710464
TCGA-16-1056-01B-01D-0517-01	12	63758062	64206352	132	3.656854
TCGA-16-1056-01B-01D-0517-01	12	64232082	64295442	44	-0.673994
TCGA-16-1056-01B-01D-0517-01	12	64298767	121015461	34931	0.000000
TCGA-16-1056-01B-01D-0517-01	12	121027287	128068916	3970	-0.706416
TCGA-16-1056-01B-01D-0517-01	12	128070724	128078667	11	-1.213925
TCGA-16-1056-01B-01D-0517-01	12	128079368	133155338	1603	-0.706416
TCGA-16-1056-01B-01D-0517-01	13	19450806	94598156	43416	0.000000
TCGA-16-1056-01B-01D-0517-01	13	94599530	95934675	991	-0.732899
TCGA-16-1056-01B-01D-0517-01	13	96038320	96245758	141	0.000000
TCGA-16-1056-01B-01D-0517-01	13	96254945	96476782	89	0.703697
TCGA-16-1056-01B-01D-0517-01	13	96477304	113359716	11496	0.000000
TCGA-16-1056-01B-01D-0517-01	13	113363228	113875559	160	0.738221
TCGA-16-1056-01B-01D-0517-01	13	113884257	114886610	234	0.000000
TCGA-16-1056-01B-01D-0517-01	13	114889967	114987458	59	0.645243
TCGA-16-1056-01B-01D-0517-01	14	20501368	105986740	49403	0.000000
TCGA-16-1056-01B-01D-0517-01	15	23687685	101884307	44467	0.000000
TCGA-16-1056-01B-01D-0517-01	16	653503	8867596	3872	0.000000
TCGA-16-1056-01B-01D-0517-01	16	8869728	8881967	23	0.796193
TCGA-16-1056-01B-01D-0517-01	16	8882652	89379319	36850	0.000000
TCGA-16-1056-01B-01D-0517-01	17	987221	27082710	10452	0.000000
TCGA-16-1056-01B-01D-0517-01	17	27087929	27664985	276	0.662082
TCGA-16-1056-01B-01D-0517-01	17	27667168	40028568	5553	0.000000
TCGA-16-1056-01B-01D-0517-01	17	40040814	40289430	124	-0.751756
TCGA-16-1056-01B-01D-0517-01	17	40293444	64211973	11997	0.000000
TCGA-16-1056-01B-01D-0517-01	17	64223749	64345459	86	0.719654
TCGA-16-1056-01B-01D-0517-01	17	64345892	75446004	6308	0.000000
TCGA-16-1056-01B-01D-0517-01	17	75564307	76253637	384	-0.767404
TCGA-16-1056-01B-01D-0517-01	17	76262034	77641567	531	0.000000
TCGA-16-1056-01B-01D-0517-01	17	77642194	78028112	185	-0.715061
TCGA-16-1056-01B-01D-0517-01	17	78037144	80917016	1057	0.000000
TCGA-16-1056-01B-01D-0517-01	18	329586	77107934	42627	0.000000
TCGA-16-1056-01B-01D-0517-01	19	284018	16548375	6231	0.000000
TCGA-16-1056-01B-01D-0517-01	19	16550385	16646080	49	0.507322
TCGA-16-1056-01B-01D-0517-01	19	16648232	34692587	7263	0.000000
TCGA-16-1056-01B-01D-0517-01	19	34704129	34805797	59	0.598440
TCGA-16-1056-01B-01D-0517-01	19	34808389	58878226	10320	0.000000
TCGA-16-1056-01B-01D-0517-01	20	456452	62219837	37256	0.000000
TCGA-16-1056-01B-01D-0517-01	21	15372509	25369728	5970	0.000000
TCGA-16-1056-01B-01D-0517-01	21	25370560	25371724	7	-0.844879
TCGA-16-1056-01B-01D-0517-01	21	25382128	47678295	14589	0.000000
TCGA-16-1056-01B-01D-0517-01	22	17423930	49331012	16895	0.000000
TCGA-16-1056-01B-01D-0517-01	X	3157107	154905589	63761	0.000000
TCGA-16-1060-01A-01D-0517-01	1	3218610	4574400	785	0.000000
TCGA-16-1060-01A-01D-0517-01	1	4575393	4579617	11	-0.704197
TCGA-16-1060-01A-01D-0517-01	1	4579981	33190124	14728	0.000000
TCGA-16-1060-01A-01D-0517-01	1	33193638	33266475	25	-0.665248
TCGA-16-1060-01A-01D-0517-01	1	33272377	247812431	113474	0.000000
TCGA-16-1060-01A-01D-0517-01	2	484222	137267875	71029	0.000000
TCGA-16-1060-01A-01D-0517-01	2	137271467	137300091	14	-1.096485
TCGA-16-1060-01A-01D-0517-01	2	137303302	242476062	60185	0.000000
TCGA-16-1060-01A-01D-0517-01	3	2212571	193847283	105200	0.000000
TCGA-16-1060-01A-01D-0517-01	3	193848312	193952874	69	-0.567915
TCGA-16-1060-01A-01D-0517-01	3	193957667	194017708	34	-0.695935
TCGA-16-1060-01A-01D-0517-01	3	194022761	197538677	1006	0.000000
TCGA-16-1060-01A-01D-0517-01	4	1053934	174964664	95835	0.000000
TCGA-16-1060-01A-01D-0517-01	4	174965159	175470867	285	-0.708274
TCGA-16-1060-01A-01D-0517-01	4	175474895	188763651	6575	0.000000
TCGA-16-1060-01A-01D-0517-01	5	914233	120929360	64524	0.000000
TCGA-16-1060-01A-01D-0517-01	5	121035922	121236861	137	-0.753312
TCGA-16-1060-01A-01D-0517-01	5	121243957	180360469	35792	0.000000
TCGA-16-1060-01A-01D-0517-01	6	1014281	62236967	33895	0.000000
TCGA-16-1060-01A-01D-0517-01	6	62306468	62611695	114	-0.722765
TCGA-16-1060-01A-01D-0517-01	6	62619791	62749972	72	0.000000
TCGA-16-1060-01A-01D-0517-01	6	62750460	118208341	31106	-0.705320
TCGA-16-1060-01A-01D-0517-01	6	118210431	118410266	125	0.000000
TCGA-16-1060-01A-01D-0517-01	6	118412116	170903919	31104	-0.703885
TCGA-16-1060-01A-01D-0517-01	7	708774	4316256	1348	0.650371
TCGA-16-1060-01A-01D-0517-01	7	4320157	13548809	4470	0.000000
TCGA-16-1060-01A-01D-0517-01	7	13548945	13555065	5	-1.292893
TCGA-16-1060-01A-01D-0517-01	7	13558981	27390443	8730	0.000000
TCGA-16-1060-01A-01D-0517-01	7	27392303	27679047	211	1.773047
TCGA-16-1060-01A-01D-0517-01	7	27683298	27728359	34	3.633849
TCGA-16-1060-01A-01D-0517-01	7	27730193	44473363	10401	0.000000
TCGA-16-1060-01A-01D-0517-01	7	44482965	44508068	18	1.455034
TCGA-16-1060-01A-01D-0517-01	7	44509699	44777338	143	0.000000
TCGA-16-1060-01A-01D-0517-01	7	44777803	44870555	37	1.176196
TCGA-16-1060-01A-01D-0517-01	7	44883976	44965591	34	3.656854
TCGA-16-1060-01A-01D-0517-01	7	44972908	53838223	6159	0.000000
TCGA-16-1060-01A-01D-0517-01	7	53839128	55599899	1263	3.588906
TCGA-16-1060-01A-01D-0517-01	7	55602751	158385118	48406	0.000000
TCGA-16-1060-01A-01D-0517-01	8	617667	145232496	81503	0.000000
TCGA-16-1060-01A-01D-0517-01	9	789932	15688447	8554	0.000000
TCGA-16-1060-01A-01D-0517-01	9	15689759	19820646	3369	-0.703940
TCGA-16-1060-01A-01D-0517-01	9	19821369	19828235	10	-1.271924
TCGA-16-1060-01A-01D-0517-01	9	19828904	21246383	1087	-0.703940
TCGA-16-1060-01A-01D-0517-01	9	21249703	22381005	700	-1.288738
TCGA-16-1060-01A-01D-0517-01	9	22385189	22872408	289	-0.703940
TCGA-16-1060-01A-01D-0517-01	9	22873665	38662648	9135	0.000000
TCGA-16-1060-01A-01D-0517-01	9	38666058	38666925	5	-1.132677
TCGA-16-1060-01A-01D-0517-01	9	38668792	140938752	44739	0.000000
TCGA-16-1060-01A-01D-0517-01	10	415240	16796015	11858	0.000000
